Final particle positions and velocities
Particle 2452: 12134.75436233 12191.02572046 -3932.12281883 3792.38909285
Particle 2453: 12893.87021392 8526.81990329 4151.32836911 -2637.54392014
Particle 2454: 17669.04193066 3066.12227409 2088.80871535 1305.14504163
Particle 2455: 18442.27348519 17866.48255580 454.46062819 -4710.45171072
Particle 2456: 1139.44624139 15146.57406796 -3788.71614572 1530.63927237
Particle 2457: 15546.89061770 8359.73578077 -3831.89367921 -4079.21873329
Particle 2458: 1970.06990512 3890.93015629 2639.65795374 689.31674986
Particle 2459: 17612.66405526 15090.58071519 3206.61364070 -957.65298920
Particle 2460: 9686.60998223 16850.71661306 -2280.83423516 1676.53834855
Particle 2461: 1038.35476688 15019.98325270 880.32306629 1705.04521030
Particle 2462: 11243.21036866 17327.14594067 -5488.74133316 3327.84170939
Particle 2463: 14303.42887595 17199.42154726 2457.26174702 3639.79902347
Particle 2464: 10804.26143813 16222.55420253 2300.35475410 3764.95930613
Particle 2465: 12065.04826144 12339.81334299 1515.45923368 1479.20820081
Particle 2466: 1390.60784812 9542.16915685 1308.11481175 -1119.13897234
Particle 2467: 17090.36755632 7123.27640502 784.40094323 -2364.93992240
Particle 2468: 18063.64397178 10972.79876552 -2349.45598760 832.25345783
Particle 2469: 13986.81501232 7491.90352598 -1574.62357657 -1026.79791863
Particle 2470: 18370.92978767 6094.54149443 711.22077941 2967.69496266
Particle 2471: 16283.48185195 10844.60229585 -1300.61632101 -2228.26922043
Particle 2472: 2937.20088858 7700.95450077 3749.18087665 -2542.67902502
Particle 2473: 15901.97162136 14567.53254864 2250.65309285 1294.59182100
Particle 2474: 12932.18134337 7602.26262643 -1958.22913511 -5647.61769503
Particle 2475: 18854.35946999 15213.87893570 3251.03896546 1337.30489105
Particle 2476: 16465.13327597 14184.31900546 -823.84335051 -3773.03459103
Particle 2477: 9515.70229023 16954.61273067 -1518.65578501 -5441.33354254
Particle 2478: 15531.78673413 1272.04096802 -4079.59567014 -1799.33985604
Particle 2479: 8062.64252916 15885.55336983 2724.76754643 -3779.86297690
Particle 2480: 15893.02732312 8966.99493072 -1995.89160079 -3451.87634379
Particle 2481: 17460.88866190 15447.29952723 2666.21929083 -684.09659357
Particle 2482: 15952.62099029 18130.74366736 -1850.85498028 4679.17434017
Particle 2483: 11604.95009597 4650.90177913 1751.34940617 -3436.02920816
Particle 2484: 6593.19844011 15936.73918383 6074.55437459 671.11051105
Particle 2485: 16203.87744029 19663.60477159 -2958.92918276 -1090.24625503
Particle 2486: 5858.99139924 8518.55902735 1124.00098784 1703.51180547
Particle 2487: 854.14333613 17439.48793473 -1316.39572428 2803.70737115
Particle 2488: 10294.39863221 16423.45854003 2420.54423558 1365.55622343
Particle 2489: 19122.66830419 10933.50323924 -1427.99957606 -2945.28719609
Particle 2490: 19999.00000000 15584.54921276 4051.08505111 4266.85943673
Particle 2491: 19699.46301070 8526.19174027 -3551.79206573 4601.08154526
Particle 2492: 11685.42918723 10383.41852452 -4097.64280630 4113.63448336
Particle 2493: 18424.43780106 11633.24515027 -4096.95327913 611.29662718
Particle 2494: 11240.71600484 12201.52652970 -4173.23712625 -4901.10375308
Particle 2495: 8682.60356274 13773.16798355 1390.75760158 2075.49723113
Particle 2496: 14990.83596292 6609.70778178 -2990.28069565 3630.26087041
Particle 2497: 17412.58307618 2361.69629795 -3189.50119363 -4016.77795502
Particle 2498: 8720.77221144 6954.07943708 1795.29250921 -2130.43936893
Particle 2499: 6038.05671774 11307.48459630 4172.27519174 -2691.89478080
Particle 2500: 17483.57536799 4203.49349684 1922.30820662 -4700.38709562
Particle 2501: 16405.60660027 8551.83372225 2165.74058328 3882.36129790
Particle 2502: 10464.39275694 5830.22387484 -4032.92033289 4236.51225694
Particle 2503: 1982.00880555 9899.91947827 -1057.48785892 -2663.63416364
Particle 2504: 11388.39266328 3412.05059625 -2066.98260196 -4146.73735094
Particle 2505: 4071.15702635 19232.43545465 1412.71203938 4901.29149235
Particle 2506: 17867.65036777 6691.76122573 -1016.71248913 952.39132136
Particle 2507: 10359.28691926 18034.78776356 2761.98410032 1203.79282671
Particle 2508: 9271.97107950 3179.59250612 2805.18165054 -3268.18879578
Particle 2509: 9934.22408273 9823.13120339 4477.94962457 -1264.56331822
Particle 2510: 2914.03578594 5277.69709085 1193.59312308 993.76149956
Particle 2511: 17040.85468315 14231.81453172 -3259.48107732 4990.04957686
Particle 2512: 13644.65402317 11783.84077714 -2324.55739393 4337.92248890
Particle 2513: 19184.97969675 12680.92588403 555.85100983 2714.13648035
Particle 2514: 4790.89766481 7389.25621291 -1650.75768619 -1832.30427025
Particle 2515: 3833.33253683 1464.80611702 3794.01990076 -1183.45439062
Particle 2516: 8100.86628631 7257.03850735 1264.12794311 4645.57843351
Particle 2517: 1356.56849095 14361.04297506 -1647.88025703 2052.19471415
Particle 2518: 18316.63065220 3038.20573305 -341.15589302 -5195.44164522
Particle 2519: 8975.20765290 3050.03415845 3804.11740174 -4817.89701997
Particle 2520: 2575.34248429 19421.67692073 2574.34248429 3431.59007079
Particle 2521: 16950.27029411 9014.21873527 -3048.72970589 -2344.85127897
Particle 2522: 3159.50880263 2689.27314874 -3828.43960661 -2530.12768362
Particle 2523: 16797.97995788 15679.75629552 -2423.37707657 2877.10098231
Particle 2524: 14133.41035470 12195.97333367 4236.94000397 -4287.81883207
Particle 2525: 8805.73959803 19315.47242114 -2627.64248579 -1603.55217053
Particle 2526: 16082.38532005 12593.98496399 1858.20829833 -4962.27270088
Particle 2527: 3577.97531569 16656.84280987 -3499.34100123 -1871.40930800
Particle 2528: 11213.42995883 13612.22579778 -997.37602285 -2004.60874117
Particle 2529: 9633.73566630 13955.98843854 -4924.16403530 -2460.92026775
Particle 2530: 12437.03076988 19614.73041352 2349.04373567 4258.63664877
Particle 2531: 10308.59304587 13995.79812490 323.16673851 -6921.70045554
Particle 2532: 18364.44676556 5464.81354310 2837.46251850 2242.96406418
Particle 2533: 6534.95588469 13621.68644166 -1225.04488269 2192.01804035
Particle 2534: 16613.73002118 18397.68420301 -1483.82634423 741.20176441
Particle 2535: 9290.45570380 6403.08044362 -2177.30325045 1103.46266859
Particle 2536: 10160.27495811 17934.15023204 477.14075217 3616.01145458
Particle 2537: 18324.81491907 7688.28270026 2207.40168655 -2571.03885229
Particle 2538: 15196.88077740 10105.40585717 -1581.23731487 1373.77142444
Particle 2539: 10655.01871321 19123.60023760 2683.01344885 4897.17460622
Particle 2540: 12721.39564570 15219.00661275 -4430.58309121 3043.60132255
Particle 2541: 6743.09270249 16469.89792729 -1014.41484635 2090.54767448
Particle 2542: 9304.88085873 11251.73463921 -3812.88829803 -4138.89780548
Particle 2543: 2142.50183220 16305.43124814 -3657.85942470 -517.72872230
Particle 2544: 12308.04768012 13606.98099240 -1211.03607032 2248.49434862
Particle 2545: 15874.01831721 349.22737933 -2062.49084140 5060.20817835
Particle 2546: 12169.65223842 12760.08670237 -3914.67388079 -2784.46118325
Particle 2547: 17968.40050530 5158.14865186 -2154.17440449 -4466.14399070
Particle 2548: 13158.02062258 2284.77248809 -226.63572040 -3990.16614825
Particle 2549: 5627.47344490 13934.00517858 -4460.10141456 3406.83234670
Particle 2550: 5784.55360693 17807.53864458 2555.55104494 1428.35736374
Particle 2551: 10243.85743664 6592.74049590 -2254.32248486 -1531.26189056
Particle 2552: 3500.34696204 13001.15834696 2255.47250654 -2441.65935358
Particle 2553: 4270.86670792 10832.12487700 4168.05241271 -2123.17587573
Particle 2554: 13679.61668922 6995.87454169 -5379.89337663 -3391.23309201
Particle 2555: 5675.43010753 18389.76277093 -3437.85104110 3302.41661172
Particle 2556: 7930.38566500 465.43176090 2371.07166306 2870.20375860
Particle 2557: 14026.05018904 19491.73240695 -812.88217149 -4015.12595773
Particle 2558: 18042.54105953 16391.50218356 -1140.90131436 4318.73394298
Particle 2559: 2720.21701866 5320.06958024 -3010.69301013 1124.48966393
Particle 2560: 9745.13451933 7922.03851065 -1415.28247291 -3790.31396936
Particle 2561: 17619.74117767 12849.86988262 -1661.46584004 2718.15412107
Particle 2562: 1546.42029363 17224.66449698 1824.39282918 1047.95137611
Particle 2563: 12742.01437904 17279.23021351 1416.47322986 4017.11981957
Particle 2564: 13278.65921921 5126.93432494 -3515.38875666 827.52907546
Particle 2565: 19723.52773361 10251.93246085 -882.23316732 -867.88687955
Particle 2566: 7161.27674838 10285.58719078 -3566.85327478 4489.48012693
Particle 2567: 1316.39281056 17889.30132533 -2252.36289517 -2688.73453946
Particle 2568: 9978.74185638 2045.95192343 2371.00086020 -4488.26201914
Particle 2569: 10217.58362686 11191.56015928 -2495.34184818 -1538.36931508
Particle 2570: 10051.97551460 9370.03409465 -4381.62448312 -2872.57195230
Particle 2571: 11349.71242430 18895.78178823 -2979.32265192 -2789.20675252
Particle 2572: 10936.44853373 6899.00862764 -4134.26539804 1185.56494577
Particle 2573: 18026.50365924 17551.81003274 2917.94148490 3127.77792271
Particle 2574: 8943.05127158 3286.22122576 -3588.28728036 -304.52138654
Particle 2575: 18490.51402464 15528.03821735 -2831.77446355 -3697.79192537
Particle 2576: 7952.43218528 18503.38730823 -1693.10106415 2086.40582553
Particle 2577: 14439.96343563 2939.66623661 -3848.48027272 -1588.65072941
Particle 2578: 5419.49655484 989.31277014 -2139.57108456 3497.71879502
Particle 2579: 6987.68986670 4115.49524488 2343.71364775 4766.47122101
Particle 2580: 12580.75457696 9558.98279389 -3308.35200215 -4904.37553025
Particle 2581: 9491.03497120 13857.31084935 2381.17702472 -3360.76084448
Particle 2582: 6661.74057671 15153.58666799 -2413.34849930 -4378.71895517
Particle 2583: 10929.26771563 1193.64381416 -2486.85413396 -2690.60823146
Particle 2584: 19295.59105541 12324.38041329 -4483.45517764 628.45738061
Particle 2585: 5628.92104062 1193.35004635 4501.18627698 4535.49378558
Particle 2586: 5620.59842984 390.05598638 -3119.85819847 2419.84116304
Particle 2587: 13787.27902993 14079.39435196 -4779.92600755 -1910.70657088
Particle 2588: 966.30108420 12920.23675276 3217.95958340 -2648.26838455
Particle 2589: 2817.70529759 15355.24272399 3096.50751780 -2981.68564433
Particle 2590: 13982.50197532 6927.98559878 1689.58954610 2352.74973544
Particle 2591: 8958.99721651 4631.05903371 -752.53633307 1217.72751133
Particle 2592: 4521.97283763 15696.97581160 279.63285346 3431.58413717
Particle 2593: 17172.25226632 7059.77890956 2030.24960226 -1227.27975338
Particle 2594: 13179.03338986 16402.87102205 -5582.80994125 538.62384376
Particle 2595: 19647.72626787 2803.18397656 3733.16846020 3207.61465044
Particle 2596: 118.91805006 8461.98852053 805.68320028 -1928.93282972
Particle 2597: 5256.60688773 19999.00000000 -1626.54389264 4347.66793845
Particle 2598: 6620.34100278 1586.15666199 1638.21060791 -701.04110930
Particle 2599: 8721.28578417 6176.91681866 4565.18156119 4516.24261868
Particle 2600: 13023.75318857 3960.46438357 3787.05379918 887.82015529
Particle 2601: 7801.93803230 5688.70724365 -926.59420270 1358.85292357
Particle 2602: 6993.95346290 9247.90261913 4891.34649319 -3661.99517114
Particle 2603: 5741.04620824 8456.74663609 -3783.66288063 4211.55223727
Particle 2604: 12463.00264676 14453.36468473 3545.75248983 1375.00777082
Particle 2605: 10211.53756603 7978.05538670 4062.51636782 -4389.96241034
Particle 2606: 4638.69975714 5984.57033359 -3011.28331502 -2935.45436309
Particle 2607: 1961.50687384 272.40484781 -3883.02294465 5067.35121195
Particle 2608: 16614.58067647 16961.30689037 2768.32884667 -773.98296714
Particle 2609: 8968.17818044 4160.58512309 3660.82977981 4005.70585572
Particle 2610: 12162.36035906 7491.25070078 4053.78678635 2029.55932122
Particle 2611: 9412.75834022 8836.34687222 2890.12766947 -2742.34595510
Particle 2612: 7477.65252134 19999.00000000 3566.34372153 2055.75826342
Particle 2613: 14371.07494110 4166.29276846 -1082.02831677 4165.29276846
Particle 2614: 264.39985049 19296.46458608 588.89560262 1136.12841500
Particle 2615: 19999.00000000 2150.07122601 2362.52585474 2621.83362072
Particle 2616: 19052.48885062 753.94793212 1134.29332965 2144.55838340
Particle 2617: 14911.10017068 9986.14799915 -2395.86459269 980.81600632
Particle 2618: 17579.01584595 11190.31794268 1053.78362213 2825.13687023
Particle 2619: 6304.83850431 13529.51502476 -1157.87812537 -4381.52804080
Particle 2620: 6350.54691980 15119.16283686 1378.60635799 1939.03088883
Particle 2621: 3216.34989015 17965.58024331 -2594.08483032 4123.84706479
Particle 2622: 18432.90635551 544.49535621 4048.13466806 2421.92330995
Particle 2623: 16319.50672935 12976.91120366 -2210.65518665 4130.25175286
Particle 2624: 19991.46374569 13034.70306282 1622.53918709 -2336.08823050
Particle 2625: 1542.11174669 1445.98367557 -3386.76204587 3149.83014565
Particle 2626: 13865.65678501 2039.59165060 -3571.04607677 2038.59165060
Particle 2627: 13435.25404347 18631.66468748 2120.33909485 -428.44842441
Particle 2628: 9819.12457118 19488.82039942 -4535.04024931 4405.30589240
Particle 2629: 10331.45467921 13856.89211549 2960.64306646 4618.63070516
Particle 2630: 5777.38326210 14011.70407267 2888.19163105 -2068.32570094
Particle 2631: 2064.61125490 7022.22505079 -2590.04408309 2980.71406893
Particle 2632: 5362.63682780 12536.96885761 2967.68371949 -2247.63354085
Particle 2633: 4727.36505237 14134.56704141 1870.80538682 -2126.48291959
Particle 2634: 3244.71363206 10584.46752424 -169.20981692 -4987.91876832
Particle 2635: 14583.57666452 9055.80745502 3674.71226149 -917.49068836
Particle 2636: 1554.04700687 5251.25260218 3761.82775013 2190.69388448
Particle 2637: 19039.46274514 423.01330927 2556.26010088 -2629.91247142
Particle 2638: 14247.44187388 19999.00000000 -1177.14470028 2628.35766203
Particle 2639: 14515.48598792 5626.07650052 -2409.92212188 4669.22052199
Particle 2640: 5161.01710607 2194.28747716 -2205.25654542 -4054.58620256
Particle 2641: 18024.90922063 12835.67233591 745.42398029 -3481.24273799
Particle 2642: 18803.52215581 8429.87450716 3133.01731983 4367.07819357
Particle 2643: 4285.48216447 12301.21866268 -5404.77025789 3370.87527458
Particle 2644: 18207.81168909 9606.62489531 4898.83971106 -1592.52103307
Particle 2645: 4535.00559925 849.01319783 -5311.06751697 2739.00672353
Particle 2646: 18176.37625505 18260.89669301 -2981.43963128 -3292.10141326
Particle 2647: 12015.53388811 14770.66991513 -2895.78757780 3692.41747878
Particle 2648: 16224.79600177 15003.96413028 4385.64310245 5024.22236943
Particle 2649: 12522.63780377 10371.73925699 -3738.18109812 3786.64565110
Particle 2650: 10615.47246220 10818.79514711 -2912.50623115 -4446.24593614
Particle 2651: 909.35999608 8978.62722948 -1601.71304270 874.97802670
Particle 2652: 339.59441006 19673.01854445 -1536.14622014 -1128.99310582
Particle 2653: 2327.29328325 875.02040615 4488.71993700 -1345.27948988
Particle 2654: 11041.46955724 17032.53748493 598.36643701 -2351.15685697
Particle 2655: 3908.93060555 18458.74530001 855.92282994 -1630.92507317
Particle 2656: 7207.18624567 12830.91582873 -2738.70168137 3143.25681654
Particle 2657: 14879.21815417 1159.02499772 -3373.19070036 -3996.33431968
Particle 2658: 13051.27053108 732.29562260 5044.94116874 -2620.03577466
Particle 2659: 7220.20535995 8025.66028732 3307.55876757 4012.33014366
Particle 2660: 17404.24093985 14031.70894632 2916.22145429 747.32919824
Particle 2661: 6277.85307644 17810.23509648 5252.78158904 -2188.76490352
Particle 2662: 17850.95766335 15217.20577825 490.06203392 -4402.21476526
Particle 2663: 1303.37910525 15805.93605509 3394.53178645 5458.07019869
Particle 2664: 8363.40906404 1890.73898687 -4579.35185245 974.62173162
Particle 2665: 2859.02973434 12257.46023514 2858.02973434 -4545.15757413
Particle 2666: 2113.40418042 10660.39961882 -3835.07957733 2329.98498707
Particle 2667: 8672.40680721 11489.55386579 -1803.24185290 3262.50277860
Particle 2668: 4824.24089327 12765.94112947 1262.10200484 -3369.25347200
Particle 2669: 17246.09911533 18092.51801459 1852.61194628 4328.95042891
Particle 2670: 19999.00000000 293.80833985 4731.39372447 1028.69907749
Particle 2671: 4475.88073632 6644.81080827 -2500.35061851 3091.65062832
Particle 2672: 3964.41199442 12710.84403112 1981.70599721 -2055.06295732
Particle 2673: 10646.68331949 16996.71232857 -4327.27614641 -3661.31895767
Particle 2674: 3710.71973320 15042.82084096 -3490.36965117 4099.28527492
Particle 2675: 5792.62787308 7086.24654035 2189.89479037 2472.85764156
Particle 2676: 1765.02660862 1015.15280188 3242.93041384 -2496.40234092
Particle 2677: 3259.69988739 13589.28437247 -6527.35608092 -1122.46941556
Particle 2678: 7375.59639534 10588.70321415 2376.59536666 -4491.48152599
Particle 2679: 13591.43157720 16236.54847228 2940.57246860 2484.63956575
Particle 2680: 1860.30220610 10391.32885490 -2346.76807862 -2383.67635105
Particle 2681: 7817.33316458 4809.00465712 -502.85248438 1537.80539133
Particle 2682: 1670.30755927 10238.94662647 -1859.90646217 -1225.08394049
Particle 2683: 18475.91945287 9271.40433931 4570.31520952 -938.01599941
Particle 2684: 16223.21515469 11126.14164163 -1753.27919498 -3898.61833629
Particle 2685: 17559.99919412 10067.92479605 2904.06190807 2535.80165688
Particle 2686: 5438.92858404 4147.39306744 -2704.75507795 -1167.71815347
Particle 2687: 927.19290192 5930.87193681 463.09645096 -6744.73162965
Particle 2688: 14369.33583431 16906.92787641 4906.39194688 -2200.35963247
Particle 2689: 11935.85413010 14620.68503576 -1220.22564352 -787.59296504
Particle 2690: 19281.00565051 3512.12850906 4992.16930347 -1284.64179189
