Final particle positions and velocities
Particle Collisions: 85 Wall collisions: 131
Particle 2602: 15880.58239521 6864.14780670 -1834.42833558 -2719.36246376
Particle Collisions: 91 Wall collisions: 118
Particle 2603: 5469.71207812 230.03863859 -762.90616002 -1709.65555147
Particle Collisions: 97 Wall collisions: 109
Particle 2604: 10223.54130700 19623.24034407 2610.69736945 3827.74551341
Particle Collisions: 86 Wall collisions: 113
Particle 2605: 2552.91739418 13727.46577232 -1219.40854887 -3300.92330419
Particle Collisions: 88 Wall collisions: 112
Particle 2606: 5029.58960088 9446.19738361 -2832.11842525 -1929.84270298
Particle Collisions: 89 Wall collisions: 107
Particle 2607: 14168.71689296 8756.67667800 -3118.35431252 -3888.06818360
Particle Collisions: 78 Wall collisions: 101
Particle 2608: 15821.33445887 13124.74273598 -655.95539999 -598.26855464
Particle Collisions: 75 Wall collisions: 121
Particle 2609: 11627.26508077 10665.79837551 -2533.20996955 4922.44120298
Particle Collisions: 83 Wall collisions: 121
Particle 2610: 1913.00218729 10018.67683697 -4707.93909893 -4144.95296651
Particle Collisions: 85 Wall collisions: 113
Particle 2611: 16371.37416992 6914.44296603 -4019.99556132 3706.11091067
Particle Collisions: 87 Wall collisions: 105
Particle 2612: 16196.14863145 4180.51471591 1400.73715645 -3318.62160861
Particle Collisions: 91 Wall collisions: 114
Particle 2613: 8386.93306703 8405.21572954 4177.49039576 -4388.95126218
Particle Collisions: 81 Wall collisions: 115
Particle 2614: 3402.96713358 14691.04827519 4099.84521550 -1328.41882270
Particle Collisions: 90 Wall collisions: 126
Particle 2615: 596.16242175 7037.68714507 2033.29160134 -1902.65840133
Particle Collisions: 81 Wall collisions: 94
Particle 2616: 8284.57625099 18219.45287691 -1829.14742574 -2241.66908493
Particle Collisions: 90 Wall collisions: 133
Particle 2617: 10552.61486498 3765.02715959 1113.74184373 1721.63741789
Particle Collisions: 76 Wall collisions: 113
Particle 2618: 12290.28490858 10903.64215888 -2462.48073034 4163.89108030
Particle Collisions: 83 Wall collisions: 116
Particle 2619: 3223.03278882 2343.35644403 -943.55164220 -766.81569329
Particle Collisions: 93 Wall collisions: 111
Particle 2620: 14456.95986536 3766.72522686 2783.30946624 4349.83448353
Particle Collisions: 99 Wall collisions: 110
Particle 2621: 1.00000000 1077.64449809 -3485.58959025 2046.74726295
Particle Collisions: 83 Wall collisions: 113
Particle 2622: 16206.44207679 8213.97654723 1353.40942481 -631.58054159
Particle Collisions: 88 Wall collisions: 104
Particle 2623: 4779.72304705 2202.08635067 -1729.68237259 -1676.75803999
Particle Collisions: 82 Wall collisions: 113
Particle 2624: 12793.62620233 11115.82295323 -3385.60866158 5177.48554876
Particle Collisions: 106 Wall collisions: 112
Particle 2625: 13915.55603675 9529.05061227 -3683.24472977 -1877.26961758
Particle Collisions: 97 Wall collisions: 109
Particle 2626: 8272.93847400 546.42493608 -2416.98116038 3966.69156294
Particle Collisions: 96 Wall collisions: 115
Particle 2627: 16098.09424337 18313.78545655 2292.67924932 3436.12618686
Particle Collisions: 89 Wall collisions: 109
Particle 2628: 10252.98878107 385.17850116 3697.74290333 3125.36999770
Particle Collisions: 102 Wall collisions: 107
Particle 2629: 314.58896516 17086.10344950 -897.37139725 4406.14865271
Particle Collisions: 90 Wall collisions: 102
Particle 2630: 19481.22299702 10071.50636807 -2344.13839826 3462.34389188
Particle Collisions: 81 Wall collisions: 123
Particle 2631: 11524.36067988 12112.94254219 3326.96485321 -3228.10647122
Particle Collisions: 73 Wall collisions: 121
Particle 2632: 6708.21735392 15906.46855439 4854.33764968 -2016.73529632
Particle Collisions: 90 Wall collisions: 116
Particle 2633: 13117.92575756 18863.39627712 -955.79469606 -4645.82983914
Particle Collisions: 91 Wall collisions: 106
Particle 2634: 19532.09682687 12816.49897645 -2009.36398788 1679.01664550
Particle Collisions: 97 Wall collisions: 121
Particle 2635: 15044.05824662 5620.54543707 719.63093079 -3963.33337040
Particle Collisions: 68 Wall collisions: 124
Particle 2636: 8139.42049682 915.72808920 -2841.38075445 -4770.81797770
Particle Collisions: 76 Wall collisions: 125
Particle 2637: 15845.01431816 2006.01863470 -3094.94269354 943.29551697
Particle Collisions: 75 Wall collisions: 107
Particle 2638: 5890.51001609 17447.71919094 -2399.40337016 4361.67979774
Particle Collisions: 100 Wall collisions: 105
Particle 2639: 5133.16808944 12140.92012978 2420.36902377 1465.37812732
Particle Collisions: 81 Wall collisions: 118
Particle 2640: 19662.04667819 6685.69654602 4431.67132646 1772.42673934
Particle Collisions: 94 Wall collisions: 109
Particle 2641: 9771.85521172 18305.19608721 4772.81393099 -2590.58283962
Particle Collisions: 100 Wall collisions: 122
Particle 2642: 13978.56234120 2128.48800342 -4088.81318465 -2350.92550692
Particle Collisions: 95 Wall collisions: 111
Particle 2643: 17737.52162861 16517.91580924 -4323.83046602 1020.48269996
Particle Collisions: 109 Wall collisions: 124
Particle 2644: 834.58907288 14182.66208606 3013.84852282 -1573.22240453
Particle Collisions: 79 Wall collisions: 117
Particle 2645: 8376.52068466 11571.87352800 3509.89852718 2166.52427609
Particle Collisions: 86 Wall collisions: 114
Particle 2646: 9044.28614941 17043.61800659 -2039.52107549 1584.74264610
Particle Collisions: 82 Wall collisions: 114
Particle 2647: 5531.25607856 7582.42321506 3604.03476534 423.65495949
Particle Collisions: 85 Wall collisions: 112
Particle 2648: 5055.16827720 8409.77472314 -2086.84042633 2281.67099181
Particle Collisions: 108 Wall collisions: 109
Particle 2649: 4543.38718139 6156.03750837 -551.66968599 -2411.58183832
Particle Collisions: 94 Wall collisions: 106
Particle 2650: 10777.09368702 17452.78820498 1539.44195529 2431.87803875
Particle Collisions: 93 Wall collisions: 113
Particle 2651: 6465.63116851 7915.61298936 2873.13792082 -949.34176055
Particle Collisions: 87 Wall collisions: 114
Particle 2652: 8610.66105934 6210.55684200 -5421.75878502 -2026.71394523
Particle Collisions: 98 Wall collisions: 121
Particle 2653: 9845.64354687 16116.34308231 -4487.55804562 4475.99053221
Particle Collisions: 87 Wall collisions: 124
Particle 2654: 16015.85874025 1510.85936288 3407.35428145 -1684.89354240
Particle Collisions: 106 Wall collisions: 104
Particle 2655: 10456.23111111 8837.10524680 4165.00422506 -1346.31395316
Particle Collisions: 80 Wall collisions: 123
Particle 2656: 18623.28102615 12470.01902811 4097.50662580 -4872.28071099
Particle Collisions: 88 Wall collisions: 119
Particle 2657: 7217.68904828 8784.41051015 -2875.17173172 5045.01800630
Particle Collisions: 73 Wall collisions: 125
Particle 2658: 4957.59093780 7986.44174872 -3113.32896170 2396.61025332
Particle Collisions: 75 Wall collisions: 112
Particle 2659: 13026.17565299 9555.86511739 -1668.38473863 -4865.58236348
Particle Collisions: 99 Wall collisions: 110
Particle 2660: 206.34900292 5793.97636785 4232.98219166 1890.86484827
Particle Collisions: 89 Wall collisions: 122
Particle 2661: 1768.40344050 3830.63016368 1734.50027909 1326.18983039
Particle Collisions: 85 Wall collisions: 107
Particle 2662: 7763.49766098 5902.92172092 -4251.80533136 4113.21159876
Particle Collisions: 75 Wall collisions: 109
Particle 2663: 11284.72749877 16565.32463021 -4101.75321446 2260.98877431
Particle Collisions: 84 Wall collisions: 112
Particle 2664: 15771.59555409 9942.91094631 2455.31021308 1552.27692539
Particle Collisions: 86 Wall collisions: 118
Particle 2665: 15061.96724816 15718.52952737 -3965.53672243 3717.01114649
Particle Collisions: 94 Wall collisions: 115
Particle 2666: 6194.44351176 10996.50260347 -766.99106239 -3135.30995146
Particle Collisions: 68 Wall collisions: 115
Particle 2667: 12907.72333009 8800.78030146 -2363.75888997 -1065.18256783
Particle Collisions: 89 Wall collisions: 110
Particle 2668: 8083.76760098 16623.00874392 -4570.50547026 -1698.34161644
Particle Collisions: 94 Wall collisions: 104
Particle 2669: 13144.71860370 3304.43902006 2426.71788017 -116.49028649
Particle Collisions: 80 Wall collisions: 101
Particle 2670: 10667.66872473 14030.99819312 2386.69598947 3942.25071224
Particle Collisions: 91 Wall collisions: 111
Particle 2671: 15175.34243078 13936.05391555 -1864.71934126 2842.39095739
Particle Collisions: 73 Wall collisions: 117
Particle 2672: 9006.49278233 1055.17767996 -2395.82160202 -918.51991318
Particle Collisions: 93 Wall collisions: 112
Particle 2673: 7441.34158625 1126.56677585 3571.40217478 -2752.78912756
Particle Collisions: 76 Wall collisions: 112
Particle 2674: 16035.42992524 17383.51849482 4500.18365223 544.50493704
Particle Collisions: 80 Wall collisions: 116
Particle 2675: 12387.35817790 17363.80199565 3568.29766005 -2925.72151862
Particle Collisions: 78 Wall collisions: 106
Particle 2676: 2806.08318711 16263.48891929 -3024.69091142 1895.32576495
Particle Collisions: 84 Wall collisions: 121
Particle 2677: 18406.41296879 4238.86424907 -4489.44845408 -1112.67204623
Particle Collisions: 104 Wall collisions: 102
Particle 2678: 18267.94959289 10732.88085881 2697.26580575 -3011.52470982
Particle Collisions: 76 Wall collisions: 127
Particle 2679: 4720.77156981 3741.08337125 -3397.68588506 3760.48671668
Particle Collisions: 95 Wall collisions: 129
Particle 2680: 11115.11528243 8705.83697588 -3561.63919983 -1634.57847200
Particle Collisions: 112 Wall collisions: 106
Particle 2681: 14005.26267062 11855.02597663 -1015.05291237 1595.16239053
Particle Collisions: 78 Wall collisions: 124
Particle 2682: 15218.03171922 3221.18551289 -1460.27344190 -1204.03052533
Particle Collisions: 88 Wall collisions: 131
Particle 2683: 1555.06257328 17682.71716681 -2942.95977947 -2599.78603313
Particle Collisions: 84 Wall collisions: 105
Particle 2684: 7241.46744242 19555.40708652 879.66101231 -4505.99533925
Particle Collisions: 86 Wall collisions: 120
Particle 2685: 2567.82851175 8904.23688297 -1540.18119215 2708.71869360
Particle Collisions: 91 Wall collisions: 111
Particle 2686: 9142.72789688 563.03576980 -1713.38288849 2370.57544699
Particle Collisions: 84 Wall collisions: 125
Particle 2687: 18318.23345985 5465.81710461 -706.82563499 3096.54104870
Particle Collisions: 97 Wall collisions: 116
Particle 2688: 14956.20172644 5603.73930536 -4008.31142376 1222.20175996
Particle Collisions: 95 Wall collisions: 117
Particle 2689: 12528.98733733 8542.45237011 4760.98549926 -3603.96272568
Particle Collisions: 86 Wall collisions: 120
Particle 2690: 4905.63547765 3936.03613503 4939.24026011 -1784.77376277
Particle Collisions: 90 Wall collisions: 114
Particle 2691: 15309.34559738 131.01577834 3827.08639935 658.90307490
Particle Collisions: 108 Wall collisions: 112
Particle 2692: 972.68371799 13739.54293414 -4195.21064112 -2350.16248684
Particle Collisions: 92 Wall collisions: 114
Particle 2693: 3825.74558630 14110.84605313 3258.05362102 -2790.60525770
Particle Collisions: 75 Wall collisions: 125
Particle 2694: 11164.42560378 9160.83847870 -2366.09645008 -3508.83136715
Particle Collisions: 77 Wall collisions: 119
Particle 2695: 8363.63208521 8884.20861809 -1150.36478997 2888.12086181
Particle Collisions: 76 Wall collisions: 122
Particle 2696: 12968.22939542 9465.66600095 4553.41417838 -2026.80182615
Particle Collisions: 103 Wall collisions: 120
Particle 2697: 3522.49483661 18504.22155428 -4451.45976810 3656.66089637
Particle Collisions: 70 Wall collisions: 107
Particle 2698: 1875.19758004 209.79323658 -4349.38183388 -1056.18109247
Particle Collisions: 88 Wall collisions: 123
Particle 2699: 10748.99869474 6683.77263342 2094.48403648 -3964.42413616
Particle Collisions: 95 Wall collisions: 117
Particle 2700: 2316.78645400 6851.89767876 152.10384752 4163.52599795
Particle Collisions: 103 Wall collisions: 102
Particle 2701: 7431.40642767 4961.86006931 3657.73678142 -2475.31613814
Particle Collisions: 88 Wall collisions: 124
Particle 2702: 1696.22239724 18.01133600 2302.11279905 -4994.36768673
Particle Collisions: 93 Wall collisions: 118
Particle 2703: 13693.91720173 18868.92225506 4248.44806803 1852.83700534
Particle Collisions: 86 Wall collisions: 124
Particle 2704: 7978.15397202 9213.43259700 -3999.75841201 -3847.94592538
Particle Collisions: 80 Wall collisions: 102
Particle 2705: 19609.98445387 4411.22515601 -4175.02671873 -2604.41243886
Particle Collisions: 90 Wall collisions: 114
Particle 2706: 9876.79943059 13926.38519558 -3411.06893482 1139.84511251
Particle Collisions: 91 Wall collisions: 115
Particle 2707: 8080.63666084 7858.22131790 -2942.26200935 -2316.10531285
Particle Collisions: 90 Wall collisions: 120
Particle 2708: 12420.39163004 19434.61974205 -3252.97183609 3288.30632577
Particle Collisions: 95 Wall collisions: 113
Particle 2709: 8806.00769709 15327.45839865 -2595.62125686 855.85427682
Particle Collisions: 83 Wall collisions: 107
Particle 2710: 13549.61138255 19999.00000000 2273.35758002 3856.62004216
Particle Collisions: 91 Wall collisions: 111
Particle 2711: 158.01503212 16559.96814719 -1974.84025119 939.33876685
Particle Collisions: 84 Wall collisions: 117
Particle 2712: 6129.77863050 2249.36545355 -1196.34927035 -1891.19300488
Particle Collisions: 88 Wall collisions: 110
Particle 2713: 14071.27377536 12223.86607280 4198.55073853 -3452.51729126
Particle Collisions: 88 Wall collisions: 103
Particle 2714: 14247.13352321 19568.49557150 1938.89847478 1843.19253204
Particle Collisions: 102 Wall collisions: 112
Particle 2715: 8563.81061480 15835.59720973 2818.05417787 2280.44099519
Particle Collisions: 98 Wall collisions: 127
Particle 2716: 11942.41096391 1542.60820066 -1657.26223150 2795.75535822
Particle Collisions: 80 Wall collisions: 111
Particle 2717: 1530.47386629 1336.38205588 -1549.94112840 -4946.20095760
Particle Collisions: 87 Wall collisions: 112
Particle 2718: 562.59519970 5590.50178699 1591.94270128 2836.20411855
Particle Collisions: 92 Wall collisions: 111
Particle 2719: 4182.24424288 16671.38641796 -4243.10411882 829.89220521
Particle Collisions: 90 Wall collisions: 106
Particle 2720: 3992.82655299 18342.76234650 3546.10518153 -3599.30981267
Particle Collisions: 84 Wall collisions: 110
Particle 2721: 8048.86414287 11526.55249355 -3016.96549792 846.41378608
Particle Collisions: 84 Wall collisions: 110
Particle 2722: 5365.25900743 313.48475266 -3444.97313172 4372.88442507
Particle Collisions: 97 Wall collisions: 127
Particle 2723: 6434.91110562 1273.83116024 1212.23970622 -4390.35438111
Particle Collisions: 77 Wall collisions: 117
Particle 2724: 13680.18968124 13264.43583431 2435.72614341 2934.96019711
Particle Collisions: 111 Wall collisions: 100
Particle 2725: 14223.10433335 2823.01421347 -1991.72391106 -459.92580173
Particle Collisions: 93 Wall collisions: 106
Particle 2726: 5794.08523727 15268.70124940 -2153.38797606 3785.40502522
Particle Collisions: 77 Wall collisions: 104
Particle 2727: 344.93830171 435.53211419 2285.56611837 -3899.95288139
Particle Collisions: 103 Wall collisions: 112
Particle 2728: 4712.71660396 12891.02117790 4638.13855444 1443.41260129
Particle Collisions: 88 Wall collisions: 114
Particle 2729: 8422.20910119 9426.99289291 -4315.70080413 1812.61545148
Particle Collisions: 88 Wall collisions: 118
Particle 2730: 18130.03484421 6119.61346894 -2564.51977919 -4684.12251546
Particle Collisions: 105 Wall collisions: 106
Particle 2731: 16595.17059965 3618.53552813 2809.33818624 1116.20165647
Particle Collisions: 110 Wall collisions: 114
Particle 2732: 5048.69930740 13867.53373723 1443.80799209 2169.66539091
Particle Collisions: 67 Wall collisions: 118
Particle 2733: 3305.71324189 10791.00171525 -2065.74945961 -3994.56984917
Particle Collisions: 90 Wall collisions: 130
Particle 2734: 9522.07490854 2283.40791765 3372.83803672 -4236.76661861
Particle Collisions: 105 Wall collisions: 117
Particle 2735: 7882.17559653 19653.19288564 -3019.90796758 -3566.49446020
Particle Collisions: 101 Wall collisions: 114
Particle 2736: 13091.17257967 540.75203923 -1188.28716789 -2992.27530203
Particle Collisions: 88 Wall collisions: 107
Particle 2737: 10606.38322456 9719.98866009 3150.97680849 -2567.59237341
Particle Collisions: 78 Wall collisions: 105
Particle 2738: 17512.84914064 12212.02768364 3150.69115151 4526.14406479
Particle Collisions: 86 Wall collisions: 117
Particle 2739: 7145.07881666 5447.34599113 -3327.94896444 -1435.21043261
Particle Collisions: 75 Wall collisions: 126
Particle 2740: 15988.69532624 1670.29896383 430.88885194 -2099.44648683
Particle Collisions: 80 Wall collisions: 107
Particle 2741: 17070.72069070 7695.39628639 2009.65638177 -2361.09723774
